Lat,Lon
18.5120273,120.7243223
18.5120947,120.724215
18.5121527,120.7241
18.5122087,120.7239856
18.5122638,120.7238712
18.5123187,120.7237558
18.512375,120.7236403
18.5124321,120.723524
18.5124887,120.7234043
18.5125482,120.7232833
18.5126086,120.7231604
18.5126703,120.7230347
18.5127309,120.7229056
18.512793,120.72278
18.5128553,120.722655
18.5129174,120.7225309
18.5129806,120.7224055
18.5130473,120.7222799
18.5131141,120.7221588
18.5131811,120.7220398
18.513248,120.7219204
18.5133179,120.7218049
18.5133877,120.7216895
18.5134549,120.7215741
18.5135161,120.7214623
18.5135692,120.7213486
18.5136155,120.7212312
18.5136595,120.7211097
18.5137022,120.7209928
18.5137367,120.7208667
18.5137712,120.7207384
18.5138052,120.7206131
18.5138376,120.7204873
18.5138715,120.7203624
18.5139053,120.7202374
18.5139395,120.7201104
18.5139741,120.7199848
18.514009,120.7198592
18.5140435,120.7197319
18.5140826,120.7196028
18.5141178,120.7194722
18.5141518,120.7193406
18.5141826,120.7192082
18.5142091,120.7190748
18.5142291,120.7189407
18.5142419,120.7188084
18.5142552,120.7186714
18.5142673,120.7185363
18.5142789,120.7183988
18.5142949,120.7182646
18.5143089,120.718126
18.5143186,120.7179894
18.5143267,120.7178518
18.5143361,120.7177143
18.5143442,120.7175837
18.5143547,120.7174512
18.5143675,120.7173184
18.5143811,120.7171847
18.5143942,120.7170505
18.5144075,120.7169171
18.5144219,120.7167823
18.5144383,120.716643
18.5144532,120.716504
18.5144692,120.7163674
18.5144842,120.7162349
18.5144977,120.7161033
18.5145109,120.7159685
18.5145243,120.7158337
18.5145376,120.7156955
18.514551,120.7155588
18.5145644,120.7154225
18.5145789,120.7152879
18.5145928,120.7151517
18.5146073,120.7150136
18.5146204,120.7148775
18.514634,120.7147414
18.5146462,120.7146046
18.5146575,120.7144698
18.5146699,120.7143372
18.5146833,120.7142088
18.514698,120.7140887
18.5147116,120.7139745
18.5147218,120.7138732
18.5147306,120.7137799
18.5147409,120.7136894
18.5147495,120.7135966
18.5147607,120.7135015
18.5147668,120.7133966
18.5147759,120.7132833
18.5147856,120.7131648
18.514798,120.7130404
18.514811,120.7129151
18.5148247,120.7127921
18.5148417,120.7126695
18.5148571,120.7125483
18.5148762,120.7124265
18.5148978,120.7123046
18.5149226,120.7121812
18.5149518,120.7120595
18.5149912,120.71194
18.5150342,120.7118238
18.5150865,120.7117105
18.5151481,120.7115984
18.5152173,120.7114895
18.5152928,120.7113871
18.5153741,120.7112883
18.5154598,120.7111858
18.5155479,120.7110831
18.5156366,120.710981
18.5157236,120.7108839
18.5158049,120.7107852
18.5158823,120.7106859
18.5159532,120.7105841
18.5160187,120.7104851
18.5160719,120.7103904
18.5161191,120.7102976
18.5161654,120.7102069
18.5162095,120.7101122
18.516253,120.7100164
18.5162939,120.7099143
18.5163334,120.7098086
18.5163684,120.7096974
18.5164012,120.70958
18.5164311,120.70946
18.5164629,120.7093316
18.5164932,120.7091985
18.5165245,120.7090639
18.5165544,120.7089308
18.5165814,120.7088015
18.5166089,120.7086729
18.5166311,120.7085457
18.5166581,120.708418
18.5166699,120.7082839
18.516679,120.7081529
18.5166934,120.7080217
18.5167131,120.7078917
18.5167396,120.707761
18.5167683,120.7076303
18.516796,120.7075013
18.5168211,120.7073721
18.5168424,120.707243
18.5168584,120.7071162
18.5168728,120.706992
18.5168851,120.7068651
18.5168978,120.7067376
18.5169101,120.7066172
18.5169196,120.7065047
18.5169275,120.706404
18.5169323,120.706319
18.5169292,120.7062325
18.5169175,120.7061516
18.5168883,120.7060714
18.5168548,120.7059862
18.5168199,120.7059011
18.5167826,120.7058133
18.5167399,120.7057299
18.5166892,120.7056481
18.5166396,120.7055663
18.5165845,120.7054834
18.5165221,120.705404
18.5164486,120.705329
18.5163759,120.7052504
18.5163026,120.705169
18.5162264,120.7050829
18.5161473,120.7049917
18.5160642,120.704898
18.5159755,120.7048043
18.5158838,120.7047114
18.5157891,120.7046216
18.5156983,120.7045362
18.5156057,120.7044462
18.5155139,120.704347
18.5154303,120.7042474
18.5153544,120.7041509
18.5152855,120.7040476
18.5152226,120.7039401
18.5151694,120.7038271
18.5151238,120.7037101
18.5150939,120.70359
18.5150805,120.7034663
18.5150824,120.7033436
18.515111,120.7032328
18.5151449,120.7031122
18.5151998,120.7030021
18.5152593,120.7028888
18.5153276,120.7027801
18.5153969,120.7026769
18.5154663,120.702577
18.5155292,120.7024771
18.5155945,120.7023759
