OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.5155526,120.7024196,18.5155526,120.7024196,1.7976931348623157E+308,1/21/2026 9:09:03 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.722486352381347,False
18.5156087,120.7023183,18.5156087,120.7023183,1.7976931348623157E+308,1/21/2026 9:09:04 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.369179918983908,False
18.5156601,120.7022113,18.5156601,120.7022113,1.7976931348623157E+308,1/21/2026 9:09:05 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.647105928104617,False
18.515709,120.7020962,18.515709,120.7020962,1.7976931348623157E+308,1/21/2026 9:09:06 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.29846568509524,False
18.5157465,120.7019837,18.5157465,120.7019837,1.7976931348623157E+308,1/21/2026 9:09:07 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.573461300501853,False
18.5157745,120.7018665,18.5157745,120.7018665,1.7976931348623157E+308,1/21/2026 9:09:08 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.743642077724534,False
18.5157905,120.7017458,18.5157905,120.7017458,1.7976931348623157E+308,1/21/2026 9:09:09 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.850249653459441,False
18.5158034,120.7016252,18.5158034,120.7016252,1.7976931348623157E+308,1/21/2026 9:09:10 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.796597494563851,False
18.5158004,120.7015005,18.5158004,120.7015005,1.7976931348623157E+308,1/21/2026 9:09:11 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.152479862255753,False
18.5157884,120.701375,18.5157884,120.701375,1.7976931348623157E+308,1/21/2026 9:09:12 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.299706054990883,False
