OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.1861829,120.5887987,18.1861829,120.5887987,1.7976931348623157E+308,1/19/2026 7:59:56 AM,34,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.629367358050764,False
18.1862665,120.5887868,18.1862665,120.5887868,1.7976931348623157E+308,1/19/2026 7:59:57 AM,33,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.380513481054184,False
18.18635,120.588781,18.18635,120.588781,1.7976931348623157E+308,1/19/2026 7:59:58 AM,33,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.304971303102327,False
18.1864351,120.5887818,18.1864351,120.5887818,1.7976931348623157E+308,1/19/2026 7:59:59 AM,33,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.463065643776865,False
18.1865237,120.5887923,18.1865237,120.5887923,1.7976931348623157E+308,1/19/2026 8:00:00 AM,36,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,/storage/emulated/0/Pictures/TTDS_GeoTagged/CONTROL_POINT_20260119_0759502792404630184823424.jpg,18,1,9.914117587635873,False
18.1866072,120.588816,18.1866072,120.588816,1.7976931348623157E+308,1/19/2026 8:00:01 AM,36,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.616415708410704,False
18.1866937,120.5888463,18.1866937,120.5888463,1.7976931348623157E+308,1/19/2026 8:00:02 AM,37,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.136992268181444,False
18.1867828,120.5888799,18.1867828,120.5888799,1.7976931348623157E+308,1/19/2026 8:00:03 AM,39,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.52411164711242,False
18.1868738,120.5889196,18.1868738,120.5889196,1.7976931348623157E+308,1/19/2026 8:00:04 AM,41,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.95343542173128,False
18.1869697,120.588963,18.1869697,120.588963,1.7976931348623157E+308,1/19/2026 8:00:05 AM,41,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.607428461005977,False
